ticker,ano,lucro_liquido
17.155.730/0001-64,2022,4094367.0
17.155.730/0001-64,2023,5766835.0
17.155.730/0001-64,2024,7119287.0
17.159.005/0001-64,2010,-8421.0
17.159.005/0001-64,2011,-15543.0
17.159.005/0001-64,2012,-8065.0
17.159.005/0001-64,2013,-18213.0
17.159.005/0001-64,2014,-12857.0
17.159.005/0001-64,2015,-10587.0
17.159.005/0001-64,2016,-10190.0
17.159.005/0001-64,2017,-6014.0
17.159.005/0001-64,2018,24723.0
17.159.005/0001-64,2019,-3572.0
17.159.005/0001-64,2020,-3004.0
17.159.005/0001-64,2021,-4467.0
17.159.005/0001-64,2022,-6710.0
17.159.005/0001-64,2023,-9631.0
17.159.005/0001-64,2024,-9872.0
17.167.396/0001-69,2010,43244.0
17.167.396/0001-69,2011,47835.0
17.167.396/0001-69,2012,52406.0
17.167.412/0001-13,2020,54425.0
17.167.412/0001-13,2021,0.0
17.167.412/0001-13,2022,0.0
17.167.412/0001-13,2023,23044.0
17.184.037/0001-10,2022,199851.0
17.184.037/0001-10,2023,395377.0
17.184.037/0001-10,2024,510618.0
17.193.806/0001-46,2010,69782.0
17.193.806/0001-46,2011,79672.0
17.193.806/0001-46,2012,97509.0
17.193.806/0001-46,2013,77874.0
17.193.806/0001-46,2014,66918.0
17.193.806/0001-46,2015,92991.0
17.193.806/0001-46,2016,95280.0
17.193.806/0001-46,2017,84603.0
17.193.806/0001-46,2018,83700.0
17.193.806/0001-46,2019,76322.0
17.193.806/0001-46,2020,63814.0
17.193.806/0001-46,2021,23648.0
17.193.806/0001-46,2022,126886.0
17.193.806/0001-46,2023,49105.0
17.245.234/0001-00,2010,14653.0
17.245.234/0001-00,2011,15929.0
17.245.234/0001-00,2012,16418.0
17.245.234/0001-00,2013,16090.0
17.245.234/0001-00,2014,-10394.0
17.245.234/0001-00,2015,-97521.0
17.245.234/0001-00,2016,-142627.0
17.245.234/0001-00,2017,86222.0
17.245.234/0001-00,2018,45742.0
17.245.234/0001-00,2019,-13885.0
17.245.234/0001-00,2020,-45920.0
17.245.234/0001-00,2021,-2018.0
17.245.234/0001-00,2022,-27019.0
17.245.234/0001-00,2023,80189.0
17.245.234/0001-00,2024,110590.0
17.281.106/0001-03,2010,669776.0
17.281.106/0001-03,2011,464507.0
17.281.106/0001-03,2012,481723.0
17.281.106/0001-03,2013,419795.0
17.281.106/0001-03,2014,318141.0
17.281.106/0001-03,2015,-11592.0
17.281.106/0001-03,2016,434161.0
17.281.106/0001-03,2017,560438.0
17.281.106/0001-03,2018,578700.0
17.281.106/0001-03,2019,754374.0
17.281.106/0001-03,2020,816477.0
17.281.106/0001-03,2021,537587.0
17.281.106/0001-03,2022,843362.0
17.281.106/0001-03,2023,1379346.0
17.281.106/0001-03,2024,1316920.0
17.314.329/0001-20,2011,11297.0
17.314.329/0001-20,2012,27544.0
17.314.329/0001-20,2013,26246.0
17.314.329/0001-20,2014,-8217.0
17.314.329/0001-20,2015,-98901.0
17.314.329/0001-20,2016,-76430.0
17.314.329/0001-20,2017,3666.0
17.314.329/0001-20,2018,7894.0
17.314.329/0001-20,2019,-15842.0
17.314.329/0001-20,2020,-473578.0
17.314.329/0001-20,2021,-80449.0
17.314.329/0001-20,2022,72669.0
17.314.329/0001-20,2023,-81997.0
17.314.329/0001-20,2024,-76278.0
17.346.997/0001-39,2013,160474.0
17.346.997/0001-39,2014,133096.0
17.346.997/0001-39,2015,-157885.0
17.346.997/0001-39,2016,-733329.0
17.346.997/0001-39,2017,-264012.0
17.346.997/0001-39,2018,272349.0
17.346.997/0001-39,2019,778248.0
17.359.233/0001-88,2022,440973.0
17.359.233/0001-88,2023,331590.0
17.359.233/0001-88,2024,267102.0
17.765.891/0001-70,2024,76384.0
17.765.891/0001-70,2024,76384.0
17.943.792/0001-30,2020,97160.0
17.943.792/0001-30,2021,42324.0
17.943.792/0001-30,2022,21537.0
18.174.270/0001-84,2019,-18574.0
18.174.270/0001-84,2020,-64237.0
18.174.270/0001-84,2021,-82252.0
18.174.270/0001-84,2022,-95195.0
18.174.270/0001-84,2023,-60503.0
18.174.270/0001-84,2024,-16487.0
18.328.118/0001-09,2021,75036.0
18.328.118/0001-09,2022,50590.0
18.328.118/0001-09,2023,16349.0
18.328.118/0001-09,2024,-42756.0
18.483.666/0001-03,2020,23177.0
18.483.666/0001-03,2021,9121.0
18.483.666/0001-03,2022,118480.0
18.483.666/0001-03,2023,1206.0
18.483.666/0001-03,2024,27342.0
18.572.225/0001-88,2016,-29615.0
18.572.225/0001-88,2017,-70703.0
18.572.225/0001-88,2018,-64588.0
18.572.225/0001-88,2020,104007.0
18.572.225/0001-88,2021,-76342.0
18.593.815/0001-97,2016,6269.0
18.593.815/0001-97,2017,-7388.0
18.593.815/0001-97,2018,5140.0
18.593.815/0001-97,2019,-10798.0
18.593.815/0001-97,2020,-3096.0
18.593.815/0001-97,2021,14499.0
18.593.815/0001-97,2022,64934.0
18.593.815/0001-97,2023,25080.0
18.593.815/0001-97,2024,27817.0
18.903.785/0001-78,2021,-13658.0
18.903.785/0001-78,2022,-33247.0
18.903.785/0001-78,2023,77337.0
18.903.785/0001-78,2024,26726.0
19.014.221/0001-47,2021,1745876.0
19.014.221/0001-47,2022,2278414.0
19.014.221/0001-47,2023,2657292.0
19.014.221/0001-47,2024,2275981.0
19.276.528/0001-16,2019,555736.0
19.276.528/0001-16,2020,840179.0
19.276.528/0001-16,2021,-115967.0
19.276.528/0001-16,2022,-855909.0
19.296.342/0001-29,2013,37814.0
19.296.342/0001-29,2014,311561.0
19.296.342/0001-29,2015,-611512.0
19.296.342/0001-29,2016,-133435.0
19.296.342/0001-29,2017,-12480.0
19.296.342/0001-29,2018,226858.0
19.296.342/0001-29,2019,-8494.0
19.378.769/0001-76,2016,102944.0
19.378.769/0001-76,2017,129673.0
19.378.769/0001-76,2018,123353.0
19.378.769/0001-76,2019,158404.0
19.378.769/0001-76,2020,126611.0
19.378.769/0001-76,2021,213993.0
19.378.769/0001-76,2022,173012.0
19.403.252/0001-90,2020,40743.0
19.403.252/0001-90,2021,19638.0
19.403.252/0001-90,2022,39536.0
19.403.252/0001-90,2023,-31595.0
19.403.252/0001-90,2024,77180.0
19.443.985/0001-58,2010,99310.0
19.526.748/0001-50,2010,14657.0
19.526.748/0001-50,2011,14435.0
19.526.748/0001-50,2012,4681.0
19.526.748/0001-50,2013,5231.0
19.526.748/0001-50,2014,11429.0
19.526.748/0001-50,2015,-5335.0
19.526.748/0001-50,2016,1685.0
19.526.748/0001-50,2017,-11059.0
19.526.748/0001-50,2018,-4091.0
19.526.748/0001-50,2019,7291.0
19.526.748/0001-50,2020,-7077.0
19.526.748/0001-50,2021,15998.0
19.526.748/0001-50,2022,22448.0
19.526.748/0001-50,2023,20113.0
19.526.748/0001-50,2024,23257.0
19.688.956/0001-56,2016,47224856.0
19.688.956/0001-56,2017,16933662.0
19.688.956/0001-56,2018,63462367.0
19.688.956/0001-56,2019,1601525.0
19.796.586/0001-70,2020,29123.0
19.796.586/0001-70,2021,2243.0
19.796.586/0001-70,2022,60704.0
19.796.586/0001-70,2023,163349.0
19.853.511/0001-84,2017,238165.0
19.853.511/0001-84,2018,334073.0
19.853.511/0001-84,2019,423583.0
19.853.511/0001-84,2020,735745.0
20.247.322/0001-47,2019,100630.0
20.247.322/0001-47,2020,167645.0
20.247.322/0001-47,2021,288231.0
20.247.322/0001-47,2022,76146.0
20.247.322/0001-47,2023,122444.0
20.247.322/0001-47,2024,145532.0
20.258.278/0001-70,2014,38190.0
20.258.278/0001-70,2015,69207.0
20.258.278/0001-70,2016,-5351.0
20.258.278/0001-70,2017,37901.0
20.258.278/0001-70,2018,68867.0
20.258.278/0001-70,2019,46278.0
20.258.278/0001-70,2020,89713.0
20.258.278/0001-70,2021,113957.0
20.258.278/0001-70,2022,130658.0
20.258.278/0001-70,2023,-49976.0
20.258.278/0001-70,2024,134329.0
20.512.706/0001-40,2021,57208.0
20.512.706/0001-40,2022,93140.0
20.512.706/0001-40,2023,122671.0
20.512.706/0001-40,2024,288752.0
20.553.221/0001-02,2020,779.0
21.110.778/0001-23,2020,30915.0
21.110.778/0001-23,2021,124500.0
21.110.778/0001-23,2022,80046.0
21.110.778/0001-23,2023,81014.0
21.110.778/0001-23,2024,103558.0
21.240.146/0001-84,2019,24454.0
21.240.146/0001-84,2020,76211.0
21.240.146/0001-84,2021,119397.0
21.240.146/0001-84,2022,28947.0
21.240.146/0001-84,2023,-367292.0
21.240.146/0001-84,2024,-3020012.0
21.255.567/0001-89,2010,22724.0
21.255.567/0001-89,2011,24372.0
21.255.567/0001-89,2012,32024.0
21.255.567/0001-89,2013,35381.0
21.255.567/0001-89,2014,959.0
21.255.567/0001-89,2015,-21051.0
21.255.567/0001-89,2016,-3158.0
21.255.567/0001-89,2017,19944.0
21.255.567/0001-89,2018,71788.0
21.255.567/0001-89,2019,10604.0
21.255.567/0001-89,2020,-3755.0
21.255.567/0001-89,2021,27107.0
21.255.567/0001-89,2022,6185.0
21.255.567/0001-89,2023,-94606.0
21.314.559/0001-66,2014,4766.0
21.314.559/0001-66,2015,67050.0
21.314.559/0001-66,2016,39697.0
21.314.559/0001-66,2017,66466.0
21.314.559/0001-66,2018,159754.0
21.314.559/0001-66,2019,227815.0
21.314.559/0001-66,2020,109027.0
21.314.559/0001-66,2021,819439.0
21.314.559/0001-66,2022,556406.0
21.314.559/0001-66,2023,-650851.0
21.314.559/0001-66,2024,231493.0
21.331.849/0001-18,2021,64315.0
21.331.849/0001-18,2022,84738.0
21.389.501/0001-81,2019,-1726.0
21.389.501/0001-81,2020,940465.0
21.389.501/0001-81,2021,1742636.0
21.389.501/0001-81,2022,1977298.0
21.389.501/0001-81,2023,1800241.0
21.389.501/0001-81,2024,2122454.0
21.748.188/0001-20,2024,149387.0
22.164.990/0001-36,2010,26030.0
22.164.990/0001-36,2011,2203.0
22.164.990/0001-36,2012,24271.0
22.164.990/0001-36,2013,29884.0
22.164.990/0001-36,2014,15469.0
22.266.175/0001-88,2010,61805.0
22.266.175/0001-88,2011,63890.0
22.266.175/0001-88,2012,-2466.0
22.543.331/0001-00,2015,534854.0
22.543.331/0001-00,2016,1089593.0
22.543.331/0001-00,2017,1298850.0
22.543.331/0001-00,2018,1477607.0
22.543.331/0001-00,2019,1536057.0
22.543.331/0001-00,2020,1769413.0
22.543.331/0001-00,2021,1896152.0
22.543.331/0001-00,2022,2952840.0
22.543.331/0001-00,2023,3582244.0
22.543.331/0001-00,2024,3765184.0
22.677.520/0001-76,2010,9545.0
22.677.520/0001-76,2011,-374732.0
22.677.520/0001-76,2012,-136292.0
22.677.520/0001-76,2013,-24553.0
22.677.520/0001-76,2014,-89958.0
22.677.520/0001-76,2015,-76175.0
22.677.520/0001-76,2016,-144475.0
22.677.520/0001-76,2017,69045.0
22.677.520/0001-76,2018,231591.0
22.677.520/0001-76,2019,-42405.0
22.677.520/0001-76,2020,-361269.0
22.677.520/0001-76,2021,-141423.0
22.677.520/0001-76,2022,-669413.0
22.677.520/0001-76,2023,-1229078.0
22.770.366/0001-82,2010,-2292.0
22.770.366/0001-82,2011,-6788.0
22.770.366/0001-82,2012,-10359.0
22.770.366/0001-82,2013,-5691.0
22.770.366/0001-82,2014,-32599.0
22.770.366/0001-82,2015,-35653.0
22.770.366/0001-82,2016,-8850.0
22.770.366/0001-82,2017,-21539.0
22.770.366/0001-82,2018,-2231.0
22.902.694/0001-95,2020,-60503.0
22.902.694/0001-95,2021,-69355.0
23.041.875/0001-37,2021,852627.0
23.041.875/0001-37,2022,302546.0
23.041.875/0001-37,2023,356518.0
23.041.875/0001-37,2024,313728.0
23.236.821/0001-27,2019,26539.0
23.236.821/0001-27,2020,94367.0
23.236.821/0001-27,2021,154764.0
23.236.821/0001-27,2022,72546.0
23.236.821/0001-27,2023,79512.0
23.236.821/0001-27,2024,35152.0
23.373.000/0001-32,2018,112937.0
23.373.000/0001-32,2019,141782.0
23.373.000/0001-32,2020,179192.0
23.373.000/0001-32,2021,402375.0
23.373.000/0001-32,2022,668629.0
23.373.000/0001-32,2023,586959.0
23.373.000/0001-32,2024,380974.0
23.438.929/0001-00,2019,8540.0
23.438.929/0001-00,2020,-6085.0
23.438.929/0001-00,2021,-27755.0
23.438.929/0001-00,2022,-127755.0
23.438.929/0001-00,2023,-157366.0
23.438.929/0001-00,2024,-100516.0
23.864.409/0001-51,2020,3729.0
23.864.409/0001-51,2021,-5534.0
23.994.857/0001-70,2024,459.0
24.230.275/0001-80,2020,132204.0
24.230.275/0001-80,2021,135084.0
24.230.275/0001-80,2022,132566.0
24.230.275/0001-80,2023,276915.0
24.230.275/0001-80,2024,390565.0
24.241.659/0001-06,2019,29805.0
24.241.659/0001-06,2020,18490.0
24.396.489/0001-20,2018,65782.0
24.396.489/0001-20,2019,336505.0
24.396.489/0001-20,2020,48976.0
24.396.489/0001-20,2021,93337.0
24.396.489/0001-20,2022,-12821.0
24.396.489/0001-20,2023,-138093.0
24.396.489/0001-20,2024,7443.0
24.410.913/0001-44,2020,-885408.0
24.410.913/0001-44,2021,-892192.0
24.410.913/0001-44,2022,-1883444.0
24.624.551/0001-94,2016,-710.0
24.624.551/0001-94,2017,-8657.0
24.624.551/0001-94,2018,79015.0
24.624.551/0001-94,2019,459013.0
24.624.551/0001-94,2020,641144.0
24.624.551/0001-94,2021,352432.0
24.624.551/0001-94,2022,575175.0
24.624.551/0001-94,2023,548846.0
24.624.551/0001-94,2024,522963.0
24.921.465/0001-43,2020,-30839.0
24.921.465/0001-43,2021,-35223.0
24.921.465/0001-43,2022,-3578.0
24.921.465/0001-43,2023,7011.0
24.921.465/0001-43,2024,14108.0
24.962.466/0001-36,2010,341094.0
24.962.466/0001-36,2011,350388.0
24.962.466/0001-36,2012,377310.0
24.990.777/0001-09,2019,337695.0
24.990.777/0001-09,2020,726269.0
24.990.777/0001-09,2021,768791.0
24.990.777/0001-09,2022,1064795.0
24.990.777/0001-09,2023,1234638.0
24.990.777/0001-09,2024,1334894.0
25.249.439/0001-83,2020,12097.0
25.249.439/0001-83,2021,79694.0
25.249.439/0001-83,2022,-41876.0
25.249.439/0001-83,2023,-250826.0
25.249.439/0001-83,2024,-179712.0
25.329.319/0001-96,2010,12797.0
25.329.319/0001-96,2011,-337128.0
25.329.319/0001-96,2012,-149163.0
25.329.319/0001-96,2013,-12950.0
25.329.319/0001-96,2014,-129298.0
25.329.319/0001-96,2015,-134533.0
25.369.840/0001-57,2020,-1155.0
25.369.840/0001-57,2021,-260134.0
25.369.840/0001-57,2022,-26981.0
25.369.840/0001-57,2023,45381.0
25.369.840/0001-57,2024,189625.0
25.869.736/0001-21,2010,-280193.0
25.869.736/0001-21,2011,334631.0
26.345.998/0001-50,2021,1201.0
26.345.998/0001-50,2022,-41567.0
26.345.998/0001-50,2022,-81973.0
26.345.998/0001-50,2023,-243817.0
26.345.998/0001-50,2024,-86775.0
26.462.693/0001-28,2019,49709.0
26.462.693/0001-28,2020,118832.0
26.462.693/0001-28,2021,204301.0
26.462.693/0001-28,2022,130908.0
26.462.693/0001-28,2023,246619.0
26.462.693/0001-28,2024,392456.0
26.659.061/0001-59,2019,65380.0
26.659.061/0001-59,2020,58820.0
26.659.061/0001-59,2021,179142.0
26.659.061/0001-59,2022,-51366.0
26.659.061/0001-59,2023,-25515.0
26.659.061/0001-59,2024,1648.0
26.735.020/0001-02,2019,94142.0
26.735.020/0001-02,2020,46552.0
26.982.634/0001-80,2024,-88407.0
27.093.558/0001-15,2019,-44980.0
27.093.558/0001-15,2020,-4747.0
27.093.558/0001-15,2021,102307.0
27.093.558/0001-15,2022,216453.0
27.093.558/0001-15,2023,278212.0
27.093.558/0001-15,2024,285188.0
27.743.642/0001-37,2022,125256.0
27.743.642/0001-37,2023,163818.0
27.743.642/0001-37,2024,221204.0
27.902.165/0002-96,2024,-221636.0
28.127.603/0001-78,2020,221654.0
28.127.603/0001-78,2021,230524.0
28.127.603/0001-78,2022,345796.0
28.127.603/0001-78,2023,323803.0
28.127.603/0001-78,2024,428634.0
28.195.667/0001-06,2020,340688.0
28.195.667/0001-06,2021,563585.0
28.195.667/0001-06,2022,789718.0
28.195.667/0001-06,2023,800853.0
28.201.130/0001-01,2018,20600.0
28.201.130/0001-01,2019,259391.0
28.201.130/0001-01,2020,175533.0
28.201.130/0001-01,2021,181222.0
28.201.130/0001-01,2022,395213.0
28.201.130/0001-01,2023,39593.0
28.201.130/0001-01,2024,338834.0
28.500.320/0001-20,2010,-90258.0
28.500.320/0001-20,2011,35139.0
28.500.320/0001-20,2012,-722626.0
28.500.320/0001-20,2013,-221567.0
28.500.320/0001-20,2014,334090.0
28.594.234/0001-23,2021,311646.0
28.594.234/0001-23,2022,2678614.0
28.594.234/0001-23,2023,-317689.0
28.594.234/0001-23,2024,271869.0
29.780.061/0001-09,2010,91934.0
29.780.061/0001-09,2011,96359.0
29.780.061/0001-09,2012,221047.0
29.780.061/0001-09,2013,249219.0
29.780.061/0001-09,2014,121287.0
29.780.061/0001-09,2015,163376.0
29.780.061/0001-09,2016,76866.0
29.780.061/0001-09,2017,120117.0
29.780.061/0001-09,2018,17035.0
29.780.061/0001-09,2019,86919.0
29.780.061/0001-09,2020,88865.0
29.780.061/0001-09,2021,34400.0
29.780.061/0001-09,2022,-82926.0
29.780.061/0001-09,2023,303685.0
29.780.061/0001-09,2024,-32922.0
29.978.814/0001-87,2010,612901.0
29.978.814/0001-87,2011,445682.0
29.978.814/0001-87,2012,483248.0
29.978.814/0001-87,2013,487153.0
29.978.814/0001-87,2014,555029.0
29.978.814/0001-87,2015,737672.0
29.978.814/0001-87,2016,698421.0
29.978.814/0001-87,2017,776423.0
29.978.814/0001-87,2018,905057.0
29.978.814/0001-87,2019,1181627.0
29.978.814/0001-87,2020,2347457.0
29.978.814/0001-87,2021,332694.0
29.980.141/0001-08,2021,-6158.0
29.980.141/0001-08,2022,75047.0
29.980.141/0001-08,2023,21038.0
29.980.141/0001-08,2024,-296000.0
30.213.493/0001-09,2020,60530.0
30.213.493/0001-09,2021,160743.0
30.213.493/0001-09,2022,192482.0
30.213.493/0001-09,2023,112580.0
30.213.493/0001-09,2024,2227.0
30.540.991/0001-66,2011,6310578.0
30.540.991/0001-66,2012,9269275.0
30.540.991/0001-66,2013,2980352.0
30.540.991/0001-66,2014,4980786.0
30.540.991/0001-66,2015,3146460.0
30.540.991/0001-66,2016,3270468.0
30.540.991/0001-66,2017,-1405676.0
30.540.991/0001-66,2018,5965588.0
30.540.991/0001-66,2019,2504245.0
30.540.991/0001-66,2020,5577962.0
30.540.991/0001-66,2021,8022131.0
30.540.991/0001-66,2022,5545845.0
30.540.991/0001-66,2023,2484364.0
30.540.991/0001-66,2024,2563841.0
31.001.230/0001-07,2018,19663.0
31.001.230/0001-07,2019,38409.0
31.001.230/0001-07,2020,62560.0
31.001.230/0001-07,2021,45258.0
31.001.230/0001-07,2022,54246.0
31.001.230/0001-07,2023,37812.0
31.001.230/0001-07,2024,40405.0
31.553.627/0001-01,2019,-38233.0
31.553.627/0001-01,2020,-40256.0
31.553.627/0001-01,2021,-84809.0
31.553.627/0001-01,2022,-89838.0
31.553.627/0001-01,2023,-85145.0
31.553.627/0001-01,2024,-164081.0
31.701.408/0001-14,2020,14451.0
31.701.408/0001-14,2021,-61787.0
31.701.408/0001-14,2022,-32471.0
31.748.174/0001-60,2020,29738.0
31.748.174/0001-60,2021,51672.0
31.748.174/0001-60,2022,49229.0
31.748.174/0001-60,2023,4352.0
31.748.174/0001-60,2024,-23287.0
32.021.201/0001-61,2022,228983.0
32.021.201/0001-61,2022,228983.0
32.021.201/0001-61,2023,326263.0
32.021.201/0001-61,2024,-512341.0
32.110.314/0001-33,2010,-17556.0
32.431.519/0001-10,2023,-30761.0
32.431.519/0001-10,2024,566366.0
32.681.371/0001-72,2010,36423183.0
32.681.371/0001-72,2011,34129.0
32.681.371/0001-72,2012,50620.0
32.681.371/0001-72,2013,61825.0
32.681.371/0001-72,2014,51193.0
32.681.371/0001-72,2015,67423.0
32.681.371/0001-72,2016,47989.0
32.681.371/0001-72,2017,39718.0
32.681.371/0001-72,2018,35698.0
32.681.371/0001-72,2019,44560.0
32.681.371/0001-72,2020,74672.0
32.681.371/0001-72,2021,151895.0
32.681.371/0001-72,2022,88453.0
32.681.371/0001-72,2023,124796.0
32.681.371/0001-72,2024,119348.0
32.785.497/0001-97,2019,155467.0
32.785.497/0001-97,2020,-663678.0
32.785.497/0001-97,2021,1139239.0
32.785.497/0001-97,2022,-2858626.0
32.785.497/0001-97,2023,2974510.0
32.785.497/0001-97,2024,-8929680.0
32.803.503/0001-91,2020,-3658.0
33.000.118/0001-79,2010,1878410.0
33.000.118/0001-79,2011,-118371.0
33.000.167/0001-01,2010,35901445.0
33.000.167/0001-01,2011,33109612.0
33.000.167/0001-01,2012,20959362.0
33.000.167/0001-01,2013,23006885.0
33.000.167/0001-01,2014,-21924000.0
33.000.167/0001-01,2015,-35171000.0
33.000.167/0001-01,2016,-13045000.0
33.000.167/0001-01,2017,377000.0
33.000.167/0001-01,2018,26698000.0
33.000.167/0001-01,2019,40970000.0
33.000.167/0001-01,2020,6246000.0
33.000.167/0001-01,2021,107264000.0
33.000.167/0001-01,2022,189005000.0
33.000.167/0001-01,2023,125166000.0
33.000.167/0001-01,2024,37009000.0
33.009.911/0001-39,2010,1449708.0
33.009.911/0001-39,2011,1602709.0
33.009.911/0001-39,2012,1641371.0
33.009.911/0001-39,2013,1694282.0
33.009.911/0001-39,2014,1714158.0
33.014.556/0001-96,2010,324201.0
33.014.556/0001-96,2011,303766.0
33.014.556/0001-96,2012,346574.0
33.014.556/0001-96,2013,402617.0
33.014.556/0001-96,2014,355210.0
33.014.556/0001-96,2015,64474.0
33.014.556/0001-96,2016,27828.0
33.014.556/0001-96,2017,81234.0
33.014.556/0001-96,2018,227510.0
33.014.556/0001-96,2019,581283.0
33.014.556/0001-96,2020,314929.0
33.035.536/0001-00,2010,89114.0
33.035.536/0001-00,2011,69419.0
33.035.536/0001-00,2012,25953.0
33.035.536/0001-00,2013,52344.0
33.035.536/0001-00,2014,-260617.0
33.035.536/0001-00,2015,-283634.0
33.035.536/0001-00,2016,-457759.0
33.035.536/0001-00,2017,-462882.0
33.035.536/0001-00,2018,-427819.0
33.035.536/0001-00,2019,-396009.0
33.035.536/0001-00,2020,-170943.0
33.035.536/0001-00,2021,-193239.0
33.035.536/0001-00,2022,-126136.0
33.035.536/0001-00,2023,-52456.0
33.035.536/0001-00,2024,-224400.0
33.039.223/0001-11,2011,68532.0
33.039.223/0001-11,2012,31198.0
33.039.223/0001-11,2013,-19740.0
33.039.223/0001-11,2014,-45538.0
33.039.223/0001-11,2015,-407057.0
33.039.223/0001-11,2016,-29082.0
33.041.260/0652-90,2010,-65809.0
33.041.260/0652-90,2011,103854.0
33.041.260/0652-90,2012,322159.0
33.041.260/0652-90,2013,1144519.0
33.041.260/0652-90,2014,938000.0
33.041.260/0652-90,2015,14000.0
33.041.260/0652-90,2016,-95000.0
33.041.260/0652-90,2017,195000.0
33.041.260/0652-90,2018,-267000.0
33.041.260/0652-90,2019,-1433000.0
33.041.260/0652-90,2020,1004000.0
33.041.260/0652-90,2021,-297000.0
33.041.260/0652-90,2022,-342000.0
33.041.260/0652-90,2023,-2625000.0
33.041.260/0652-90,2024,-1045000.0
33.042.730/0001-04,2010,2516191.0
33.042.730/0001-04,2011,3667234.0
33.042.730/0001-04,2012,-480574.0
33.042.730/0001-04,2013,533994.0
33.042.730/0001-04,2014,-112267.0
33.042.730/0001-04,2015,1615951.0
33.042.730/0001-04,2016,-853058.0
33.042.730/0001-04,2017,111229.0
33.042.730/0001-04,2018,5200583.0
33.042.730/0001-04,2019,2244511.0
33.042.730/0001-04,2020,4292618.0
33.042.730/0001-04,2021,13595621.0
33.042.730/0001-04,2022,2167698.0
33.042.730/0001-04,2023,402649.0
33.042.730/0001-04,2024,-1538141.0
33.102.476/0001-92,2010,111310.0
33.102.476/0001-92,2011,181048.0
33.102.476/0001-92,2012,172670.0
33.102.476/0001-92,2013,105993.0
33.102.476/0001-92,2014,183916.0
33.102.476/0001-92,2015,96481.0
33.102.476/0001-92,2016,212375.0
33.102.476/0001-92,2017,143711.0
33.102.476/0001-92,2018,44978.0
33.102.476/0001-92,2019,100569.0
33.102.476/0001-92,2020,-9345.0
33.102.476/0001-92,2021,591383.0
33.102.476/0001-92,2022,230767.0
33.102.476/0001-92,2023,878981.0
33.102.476/0001-92,2024,72642.0
33.111.246/0001-90,2013,7178.0
33.111.246/0001-90,2014,6226.0
33.111.246/0001-90,2015,506.0
33.111.246/0001-90,2016,-635.0
33.111.246/0001-90,2017,-14563.0
33.111.246/0001-90,2018,-1175.0
33.111.246/0001-90,2019,-372.0
33.111.246/0001-90,2020,-706.0
33.111.246/0001-90,2021,-634.0
33.113.309/0001-47,2010,93920.0
33.113.309/0001-47,2011,111820.0
33.113.309/0001-47,2012,102829.0
33.113.309/0001-47,2013,91727.0
33.113.309/0001-47,2014,110142.0
33.113.309/0001-47,2015,133098.0
33.113.309/0001-47,2016,88395.0
33.113.309/0001-47,2017,27758.0
33.113.309/0001-47,2018,100078.0
33.113.309/0001-47,2019,53741.0
33.113.309/0001-47,2020,-201649.0
33.113.309/0001-47,2021,57917.0
33.113.309/0001-47,2022,36503.0
33.113.309/0001-47,2023,210621.0
33.113.309/0001-47,2024,379649.0
33.130.691/0001-05,2020,121361.0
33.130.691/0001-05,2021,223759.0
33.130.691/0001-05,2022,338908.0
33.130.691/0001-05,2023,404879.0
33.130.691/0001-05,2024,488612.0
33.161.340/0001-53,2010,-2735030.0
33.161.340/0001-53,2011,-113474862.0
33.161.340/0001-53,2012,-11927688.0
33.161.340/0001-53,2013,-3138884.0
33.200.049/0001-47,2010,-17129.0
33.200.049/0001-47,2011,-47652.0
33.200.049/0001-47,2012,-27889.0
33.200.049/0001-47,2013,112193.0
33.200.049/0001-47,2014,-832.0
33.200.049/0001-47,2015,-23818.0
33.200.049/0001-47,2016,-4223.0
33.200.049/0001-47,2017,-40115.0
33.200.049/0001-47,2018,-94476.0
33.200.049/0001-47,2019,-136631.0
33.200.049/0001-47,2020,-90774.0
33.200.049/0001-47,2021,-39939.0
33.200.049/0001-47,2022,197694.0
33.200.049/0001-47,2023,123511.0
33.200.049/0001-47,2024,81134.0
33.228.024/0001-51,2010,55122.0
33.228.024/0001-51,2011,38148.0
33.228.024/0001-51,2012,34582.0
33.228.024/0001-51,2013,19362.0
33.228.024/0001-51,2014,12207.0
33.228.024/0001-51,2015,3943.0
33.228.024/0001-51,2016,-19012.0
33.228.024/0001-51,2017,-6702.0
33.228.024/0001-51,2018,16062.0
33.228.024/0001-51,2019,49777.0
33.228.024/0001-51,2020,54427.0
33.228.024/0001-51,2021,105725.0
33.228.024/0001-51,2022,117274.0
33.228.024/0001-51,2023,114587.0
33.228.024/0001-51,2024,129380.0
33.256.439/0001-39,2010,765186.0
33.256.439/0001-39,2011,854787.0
33.256.439/0001-39,2012,1017864.0
33.256.439/0001-39,2013,1228713.0
33.256.439/0001-39,2014,1251213.0
33.256.439/0001-39,2015,1512972.0
33.256.439/0001-39,2016,1570618.0
33.256.439/0001-39,2017,1573868.0
33.256.439/0001-39,2018,1132320.0
33.256.439/0001-39,2019,402944.0
33.256.439/0001-39,2020,927697.0
33.256.439/0001-39,2021,883878.0
33.256.439/0001-39,2022,1840069.0
33.256.439/0001-39,2023,2517753.0
33.256.439/0001-39,2024,2525900.0
33.386.210/0001-19,2010,5518.0
33.386.210/0001-19,2011,6278.0
33.386.210/0001-19,2012,103390.0
33.386.210/0001-19,2013,13090.0
33.386.210/0001-19,2014,10112.0
